0.0, 4.4, 42.0, 120.6, 219.6, 318.2, 505.9, 667.4, 967.7
0.0, 1.1, 38.7, 108.4, 201.8, 351.2, 492.0, 715.3, 834.6
0.0, 8.0, 47.4, 86.3, 212.0, 326.1, 494.4, 697.4, 905.5
0.0, 5.6, 43.4, 123.4, 200.6, 333.1, 476.9, 641.4, 933.9
0.0, 4.0, 27.9, 112.2, 181.3, 360.5, 487.2, 701.0, 872.0
0.0, 1.7, 31.1, 89.6, 205.7, 360.0, 475.8, 701.8, 933.3
0.0, 5.0, 38.7, 133.7, 198.6, 361.8, 496.5, 725.9, 901.6
0.0, 3.0, 36.0, 111.7, 237.9, 300.5, 537.1, 653.7, 838.2
0.0, 4.3, 43.4, 101.7, 185.7, 328.5, 504.9, 657.8, 965.5
0.0, 3.6, 39.7, 91.9, 227.2, 357.4, 496.4, 733.2, 920.7
0.0, 3.6, 31.2, 123.4, 215.5, 353.7, 471.3, 669.9, 916.0
0.0, 5.0, 49.3, 106.4, 183.8, 341.1, 533.4, 726.1, 887.4
0.0, 4.8, 32.9, 102.4, 217.3, 374.0, 515.2, 714.9, 904.9
0.0, 3.6, 50.8, 105.6, 190.3, 341.8, 553.4, 666.4, 942.9
0.0, 3.4, 37.8, 98.3, 206.6, 338.9, 486.9, 648.0, 877.2
0.0, 1.9, 38.0, 107.7, 211.1, 327.7, 541.5, 661.0, 859.6
0.0, 4.8, 36.3, 121.6, 192.0, 321.2, 490.8, 686.8, 899.9
0.0, 4.6, 40.4, 137.7, 186.0, 345.0, 540.7, 689.7, 842.0
0.0, 2.3, 40.1, 109.8, 217.2, 333.1, 480.3, 700.7, 898.8
0.0, 1.6, 39.3, 123.1, 245.4, 356.1, 473.9, 660.0, 962.5
0.0, 6.1, 41.1, 113.5, 215.7, 344.1, 479.5, 754.6, 936.0
0.0, 4.0, 33.8, 108.2, 195.7, 363.1, 433.6, 690.4, 939.5
0.0, 1.8, 37.8, 108.9, 218.7, 345.0, 498.7, 663.4, 940.4
0.0, 3.8, 44.5, 97.3, 220.7, 338.1, 499.9, 681.9, 887.2
0.0, 3.0, 53.4, 142.4, 209.7, 358.4, 519.5, 689.9, 881.8
0.0, 1.0, 46.2, 112.0, 227.5, 328.8, 532.4, 672.3, 912.3
0.0, 1.8, 43.6, 97.6, 197.0, 321.0, 487.7, 740.0, 881.6
0.0, 1.9, 36.3, 104.6, 219.6, 360.2, 463.7, 662.9, 857.0
0.0, 2.6, 35.6, 120.8, 199.6, 364.5, 527.4, 701.1, 851.3
0.0, 5.2, 40.8, 135.8, 227.1, 370.7, 457.2, 727.7, 937.0
0.0, 5.1, 41.1, 122.7, 204.9, 350.1, 521.3, 704.5, 908.5
0.0, 1.3, 28.2, 129.4, 212.0, 378.6, 454.0, 673.5, 915.0
0.0, 3.3, 36.8, 106.9, 222.8, 363.1, 495.3, 667.7, 938.9
0.0, 3.2, 38.1, 106.3, 245.7, 375.1, 480.2, 689.0, 909.8
0.0, 2.1, 36.1, 119.3, 213.9, 305.3, 486.5, 657.7, 912.8
0.0, 4.7, 40.0, 130.6, 219.0, 347.9, 504.2, 696.1, 890.6
0.0, 4.3, 27.9, 108.3, 198.5, 363.7, 519.6, 620.1, 907.3
0.0, 7.2, 44.3, 120.1, 198.7, 309.1, 512.0, 720.3, 952.3
0.0, 2.4, 48.7, 89.4, 213.9, 394.8, 479.7, 633.5, 881.4
0.0, 2.3, 43.7, 102.6, 214.7, 376.8, 523.5, 748.0, 973.7
0.0, 3.1, 33.4, 89.7, 224.8, 305.6, 547.0, 716.3, 873.5
0.0, 3.3, 47.1, 114.1, 207.8, 344.2, 477.9, 693.4, 948.4
0.0, 3.9, 26.3, 110.1, 219.8, 321.9, 532.9, 677.6, 918.5
0.0, 5.3, 39.3, 129.0, 208.7, 326.9, 546.5, 682.7, 953.7
0.0, 0.4, 41.1, 97.2, 214.7, 394.7, 507.9, 705.3, 972.2
0.0, 3.9, 50.7, 125.8, 236.9, 359.2, 459.2, 703.0, 915.8
0.0, 5.7, 45.0, 107.3, 215.6, 355.0, 499.4, 716.5, 876.6
0.0, 5.9, 48.5, 111.0, 217.6, 357.8, 522.6, 641.3, 916.2
0.0, 1.8, 37.3, 106.9, 219.1, 312.5, 507.1, 719.9, 900.1
0.0, 2.4, 32.1, 148.5, 194.5, 364.4, 540.3, 679.7, 852.0
0.0, 1.8, 45.6, 113.5, 214.4, 316.6, 544.3, 696.2, 921.7
0.0, 4.5, 40.9, 99.3, 217.3, 332.9, 539.3, 716.5, 900.2
0.0, 2.1, 43.0, 97.8, 191.2, 315.5, 478.5, 586.8, 1002.6
0.0, 3.2, 54.1, 113.2, 208.2, 311.5, 440.3, 722.6, 878.1
0.0, 2.5, 38.5, 128.9, 204.7, 363.7, 501.7, 716.4, 851.1
0.0, 4.2, 36.9, 113.9, 229.5, 317.7, 505.9, 647.4, 915.6
0.0, 1.8, 21.6, 130.3, 214.4, 327.2, 541.9, 632.5, 949.9
0.0, 2.0, 33.4, 115.9, 218.1, 344.4, 566.1, 666.2, 908.9
0.0, 4.1, 41.6, 110.5, 187.6, 304.2, 482.3, 737.4, 941.3
0.0, 3.6, 42.9, 110.1, 228.5, 340.5, 501.2, 660.3, 968.4
0.0, 2.3, 36.6, 115.0, 223.0, 311.1, 500.0, 669.5, 916.1
0.0, 1.3, 43.5, 114.0, 222.7, 284.0, 500.4, 653.1, 914.3
0.0, 4.1, 38.8, 112.1, 221.6, 347.1, 483.7, 688.3, 878.4
0.0, 5.0, 48.4, 96.6, 205.1, 342.1, 501.6, 642.7, 944.5
0.0, 2.2, 43.9, 103.2, 222.5, 297.4, 514.9, 669.8, 959.8
0.0, 4.9, 34.0, 93.7, 216.6, 340.8, 556.1, 735.8, 928.5
0.0, 5.0, 37.3, 105.8, 224.9, 351.7, 487.0, 628.3, 900.8
0.0, 3.8, 38.0, 91.5, 201.5, 339.9, 520.7, 646.5, 948.2
0.0, 5.7, 33.4, 118.5, 246.3, 324.4, 531.4, 721.8, 827.5
0.0, 3.2, 48.2, 99.5, 228.4, 362.1, 501.4, 703.2, 909.6
0.0, 2.5, 42.1, 112.0, 225.5, 343.3, 454.3, 623.2, 935.0
0.0, 3.8, 49.2, 123.0, 192.0, 365.0, 527.7, 682.5, 950.4
0.0, 4.1, 47.1, 129.8, 217.2, 334.5, 491.1, 622.9, 977.4
0.0, 3.4, 33.5, 110.9, 227.5, 354.5, 491.2, 608.9, 938.2
0.0, 3.0, 41.9, 116.5, 204.9, 311.0, 500.8, 732.4, 967.1
0.0, 2.8, 40.1, 128.7, 201.9, 337.6, 522.6, 653.7, 948.6
0.0, 7.1, 29.7, 124.6, 218.6, 343.2, 492.2, 696.9, 904.9
0.0, 4.1, 30.5, 114.0, 205.4, 366.4, 597.1, 762.6, 934.7
0.0, 3.2, 28.1, 106.4, 211.4, 327.5, 490.0, 698.4, 897.5
0.0, 4.9, 39.4, 103.5, 211.6, 366.5, 555.5, 670.8, 881.7
0.0, 2.4, 39.7, 103.5, 212.6, 344.4, 519.3, 687.2, 906.2
0.0, 1.8, 32.4, 118.5, 242.0, 312.3, 511.5, 694.0, 945.8
0.0, 8.6, 39.2, 117.4, 224.0, 342.7, 487.3, 709.3, 879.7
0.0, 5.3, 37.0, 125.4, 200.9, 360.2, 517.7, 651.3, 871.6
0.0, 3.0, 29.0, 94.3, 221.0, 368.1, 470.6, 704.0, 980.5
0.0, 4.8, 51.1, 94.0, 231.9, 338.8, 514.8, 692.7, 901.0
0.0, 4.5, 39.1, 104.7, 194.5, 346.0, 525.7, 712.3, 938.1
0.0, 7.2, 31.4, 91.9, 223.9, 303.5, 577.7, 682.1, 847.7
0.0, 6.1, 32.1, 122.4, 219.7, 325.8, 542.8, 676.9, 933.8
0.0, 6.1, 44.0, 96.9, 219.3, 324.8, 508.8, 737.4, 905.3
0.0, 2.2, 36.5, 109.2, 207.0, 356.1, 562.0, 655.7, 943.4
0.0, 6.9, 42.6, 121.3, 199.4, 324.4, 454.4, 687.1, 895.4
0.0, 3.6, 41.6, 101.0, 218.0, 334.0, 493.1, 755.4, 828.8
0.0, 2.8, 47.6, 89.8, 228.5, 355.0, 485.8, 709.9, 914.8
0.0, 0.0, 0.0, 0.2, 6.5, 27.5, 79.4, 127.8, 250.9
0.0, 0.0, 0.0, 0.0, 5.4, 26.3, 81.2, 125.8, 214.6
0.0, 0.0, 0.0, 0.0, 6.3, 21.1, 78.5, 132.3, 201.0
0.0, 0.0, 0.0, 0.0, 4.7, 28.9, 78.9, 133.3, 190.4
0.0, 0.0, 0.0, 0.0, 6.0, 30.3, 91.4, 123.4, 231.9
0.0, 0.0, 0.0, 0.0, 2.5, 30.2, 62.5, 130.6, 227.8
0.0, 1.9, 41.9, 103.6, 218.4, 298.5, 480.7, 747.2, 884.1
0.0, 0.0, 0.1, 15.4, 65.1, 119.7, 207.6, 328.8, 460.5
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 6.0
